Type,Air temperature C,Process temperature C,Rotational speed rpm,Torque Nm,Tool wear min,Target,Failure Type,dateTime,Temperature difference C
L,30.05000000000001,39.150000000000034,1554,40.2,118,0,No Failure,2022-01-22 18:32:20,9.100000000000023
L,30.05000000000001,39.150000000000034,1602,32.8,120,0,No Failure,2022-01-22 18:32:25,9.100000000000023
H,30.05000000000001,39.05000000000001,1692,28.2,122,0,No Failure,2022-01-22 18:32:30,9.0
L,30.150000000000034,39.150000000000034,1682,34.4,127,0,No Failure,2022-01-22 18:32:35,9.0
L,30.150000000000034,39.150000000000034,1614,34.1,129,0,No Failure,2022-01-22 18:32:40,9.0
L,30.150000000000034,39.150000000000034,1324,47.8,131,0,No Failure,2022-01-22 18:32:45,9.0
L,30.150000000000034,39.25,1434,40.3,133,0,No Failure,2022-01-22 18:32:50,9.099999999999966
L,30.150000000000034,39.150000000000034,1621,31.6,135,0,No Failure,2022-01-22 18:32:55,9.0
M,30.150000000000034,39.150000000000034,1625,33.1,137,0,No Failure,2022-01-22 18:33:00,9.0
L,30.05000000000001,38.950000000000045,1394,53.7,140,0,No Failure,2022-01-22 18:33:05,8.900000000000034
L,29.950000000000045,38.85000000000002,1586,35.1,142,0,No Failure,2022-01-22 18:33:10,8.899999999999977
L,29.850000000000023,38.85000000000002,1420,45.9,144,0,No Failure,2022-01-22 18:33:15,9.0
L,29.950000000000045,39.05000000000001,1422,50.3,146,0,No Failure,2022-01-22 18:33:20,9.099999999999966
H,29.950000000000045,39.05000000000001,1598,37.9,148,0,No Failure,2022-01-22 18:33:25,9.099999999999966
L,29.950000000000045,39.05000000000001,1454,59.2,153,1,Power Failure,2022-01-22 18:33:30,9.099999999999966
L,29.950000000000045,39.05000000000001,1519,39.3,155,0,No Failure,2022-01-22 18:33:35,9.099999999999966
L,29.850000000000023,38.950000000000045,1373,55.7,157,0,No Failure,2022-01-22 18:33:40,9.100000000000023
M,29.850000000000023,38.950000000000045,1406,48.8,159,0,No Failure,2022-01-22 18:33:45,9.100000000000023
L,29.950000000000045,39.05000000000001,1492,45.0,162,0,No Failure,2022-01-22 18:33:50,9.099999999999966
L,29.950000000000045,39.05000000000001,1369,50.8,164,0,No Failure,2022-01-22 18:33:55,9.099999999999966
M,30.05000000000001,39.05000000000001,1471,41.9,166,0,No Failure,2022-01-22 18:34:00,9.0
L,30.05000000000001,39.05000000000001,1630,36.0,169,0,No Failure,2022-01-22 18:34:05,9.0
M,29.950000000000045,38.950000000000045,1605,37.6,171,0,No Failure,2022-01-22 18:34:10,9.0
L,30.05000000000001,38.950000000000045,1447,52.1,174,0,No Failure,2022-01-22 18:34:15,8.900000000000034
M,30.05000000000001,39.05000000000001,1360,52.8,176,0,No Failure,2022-01-22 18:34:20,9.0
M,30.05000000000001,38.950000000000045,1728,34.0,179,0,No Failure,2022-01-22 18:34:25,8.900000000000034
L,29.950000000000045,38.85000000000002,1740,30.8,182,0,No Failure,2022-01-22 18:34:30,8.899999999999977
L,29.950000000000045,38.75,1477,41.4,184,0,No Failure,2022-01-22 18:34:35,8.799999999999955
L,29.950000000000045,38.75,1658,30.3,186,0,No Failure,2022-01-22 18:34:40,8.799999999999955
L,29.850000000000023,38.650000000000034,1902,23.4,188,0,No Failure,2022-01-22 18:34:45,8.800000000000011
M,29.850000000000023,38.650000000000034,1783,23.1,190,0,No Failure,2022-01-22 18:34:50,8.800000000000011
M,29.850000000000023,38.75,1558,45.3,193,0,No Failure,2022-01-22 18:34:55,8.899999999999977
L,29.950000000000045,38.85000000000002,1351,49.5,196,0,No Failure,2022-01-22 18:35:00,8.899999999999977
H,29.950000000000045,38.75,1452,42.5,198,0,No Failure,2022-01-22 18:35:05,8.799999999999955
L,29.950000000000045,38.75,1666,30.7,203,0,No Failure,2022-01-22 18:35:10,8.799999999999955
L,29.950000000000045,38.85000000000002,1364,50.0,205,0,No Failure,2022-01-22 18:35:15,8.899999999999977
M,29.950000000000045,38.85000000000002,1351,60.3,207,1,Overstrain Failure,2022-01-22 18:35:20,8.899999999999977
H,29.950000000000045,38.85000000000002,1729,26.1,210,0,No Failure,2022-01-22 18:35:25,8.899999999999977
M,29.950000000000045,38.85000000000002,1574,34.1,215,0,No Failure,2022-01-22 18:35:30,8.899999999999977
L,29.850000000000023,38.85000000000002,1566,37.8,218,0,No Failure,2022-01-22 18:35:35,9.0
L,29.850000000000023,38.75,1455,43.2,220,0,No Failure,2022-01-22 18:35:40,8.899999999999977
H,29.850000000000023,38.75,1679,29.0,222,0,No Failure,2022-01-22 18:35:45,8.899999999999977
L,29.850000000000023,38.650000000000034,2143,17.3,227,0,No Failure,2022-01-22 18:35:50,8.800000000000011
L,29.850000000000023,38.650000000000034,1447,42.7,229,0,No Failure,2022-01-22 18:35:55,8.800000000000011
L,29.850000000000023,38.650000000000034,1383,50.3,231,1,Overstrain Failure,2022-01-22 18:36:00,8.800000000000011
L,29.950000000000045,38.650000000000034,1772,27.1,233,0,No Failure,2022-01-22 18:36:05,8.699999999999989
L,29.850000000000023,38.650000000000034,1615,29.0,235,1,Tool Wear Failure,2022-01-22 18:36:10,8.800000000000011
L,29.850000000000023,38.650000000000034,1454,36.6,0,0,No Failure,2022-01-22 18:36:15,8.800000000000011
L,29.850000000000023,38.650000000000034,1445,49.1,2,0,No Failure,2022-01-22 18:36:20,8.800000000000011
M,29.850000000000023,38.650000000000034,1609,35.2,4,0,No Failure,2022-01-22 18:36:25,8.800000000000011
L,29.850000000000023,38.75,1546,34.4,7,0,No Failure,2022-01-22 18:36:30,8.899999999999977
L,29.75,38.650000000000034,1567,39.3,9,0,No Failure,2022-01-22 18:36:35,8.900000000000034
L,29.850000000000023,38.650000000000034,1767,27.4,11,0,No Failure,2022-01-22 18:36:40,8.800000000000011
L,29.850000000000023,38.75,1539,34.2,13,0,No Failure,2022-01-22 18:36:45,8.899999999999977
L,29.850000000000023,38.75,1564,39.0,15,0,No Failure,2022-01-22 18:36:50,8.899999999999977
M,29.850000000000023,38.650000000000034,1445,46.3,17,0,No Failure,2022-01-22 18:36:55,8.800000000000011
M,29.75,38.75,1419,47.7,20,1,No Failure,2022-01-22 18:37:00,9.0
M,29.650000000000034,38.75,1881,20.9,23,0,No Failure,2022-01-22 18:37:05,9.099999999999966
M,29.75,38.75,1421,46.2,26,0,No Failure,2022-01-22 18:37:10,9.0
L,29.75,38.85000000000002,1455,46.0,29,0,No Failure,2022-01-22 18:37:15,9.100000000000023
L,29.75,38.85000000000002,2691,12.1,31,1,Power Failure,2022-01-22 18:37:20,9.100000000000023
L,29.650000000000034,38.650000000000034,1505,41.2,33,0,No Failure,2022-01-22 18:37:25,9.0
L,29.650000000000034,38.650000000000034,1456,46.6,35,0,No Failure,2022-01-22 18:37:30,9.0
L,29.650000000000034,38.650000000000034,1383,46.4,37,0,No Failure,2022-01-22 18:37:35,9.0
M,29.75,38.650000000000034,1563,39.2,39,0,No Failure,2022-01-22 18:37:40,8.900000000000034
M,29.75,38.75,2305,16.1,42,0,No Failure,2022-01-22 18:37:45,9.0
M,29.75,38.75,1456,43.6,45,0,No Failure,2022-01-22 18:37:50,9.0
L,29.850000000000023,38.85000000000002,1865,22.7,48,0,No Failure,2022-01-22 18:37:55,9.0
L,29.75,38.75,1597,36.9,50,0,No Failure,2022-01-22 18:38:00,9.0
L,29.850000000000023,38.75,1495,38.6,52,0,No Failure,2022-01-22 18:38:05,8.899999999999977
M,29.850000000000023,38.75,1456,47.2,54,0,No Failure,2022-01-22 18:38:10,8.899999999999977
L,29.75,38.650000000000034,1465,44.3,57,0,No Failure,2022-01-22 18:38:15,8.900000000000034
M,29.850000000000023,38.75,1352,55.5,59,0,No Failure,2022-01-22 18:38:20,8.899999999999977
L,29.75,38.650000000000034,1906,21.7,62,0,No Failure,2022-01-22 18:38:25,8.900000000000034
L,29.850000000000023,38.75,1446,44.0,64,0,No Failure,2022-01-22 18:38:30,8.899999999999977
L,29.850000000000023,38.650000000000034,1948,19.7,66,0,No Failure,2022-01-22 18:38:35,8.800000000000011
L,29.75,38.55000000000001,1480,47.1,68,0,No Failure,2022-01-22 18:38:40,8.800000000000011
M,29.75,38.55000000000001,1511,37.6,70,0,No Failure,2022-01-22 18:38:45,8.800000000000011
M,29.75,38.55000000000001,1472,47.0,73,0,No Failure,2022-01-22 18:38:50,8.800000000000011
L,29.75,38.55000000000001,1429,51.0,76,0,No Failure,2022-01-22 18:38:55,8.800000000000011
L,29.75,38.55000000000001,1405,48.8,78,0,No Failure,2022-01-22 18:39:00,8.800000000000011
M,29.75,38.55000000000001,1405,47.9,80,0,No Failure,2022-01-22 18:39:05,8.800000000000011
L,29.850000000000023,38.55000000000001,1348,58.1,83,0,No Failure,2022-01-22 18:39:10,8.699999999999989
L,29.75,38.450000000000045,1331,68.6,85,1,Power Failure,2022-01-22 18:39:15,8.700000000000045
L,29.75,38.450000000000045,1610,33.4,87,0,No Failure,2022-01-22 18:39:20,8.700000000000045
M,29.75,38.450000000000045,1412,46.5,89,0,No Failure,2022-01-22 18:39:25,8.700000000000045
L,29.850000000000023,38.55000000000001,1453,42.7,92,0,No Failure,2022-01-22 18:39:30,8.699999999999989
L,29.850000000000023,38.450000000000045,1583,38.9,94,0,No Failure,2022-01-22 18:39:35,8.600000000000023
M,29.850000000000023,38.450000000000045,1539,37.4,96,0,No Failure,2022-01-22 18:39:40,8.600000000000023
L,29.850000000000023,38.35000000000002,1635,39.8,99,0,No Failure,2022-01-22 18:39:45,8.5
H,29.950000000000045,38.55000000000001,1294,62.4,101,1,Heat Dissipation Failure,2022-01-22 18:39:50,8.599999999999966
L,29.850000000000023,38.35000000000002,1978,22.0,106,0,No Failure,2022-01-22 18:39:55,8.5
L,29.850000000000023,38.25,1357,58.0,108,1,Heat Dissipation Failure,2022-01-22 18:40:00,8.399999999999977
L,29.850000000000023,38.25,1336,58.2,110,1,Heat Dissipation Failure,2022-01-22 18:40:05,8.399999999999977
L,29.850000000000023,38.25,1568,39.2,112,0,No Failure,2022-01-22 18:40:10,8.399999999999977
M,29.850000000000023,38.25,1567,36.4,114,0,No Failure,2022-01-22 18:40:15,8.399999999999977
L,29.850000000000023,38.25,1611,35.6,117,0,No Failure,2022-01-22 18:40:20,8.399999999999977
H,29.850000000000023,38.35000000000002,1841,23.6,119,0,No Failure,2022-01-22 18:40:25,8.5
L,29.850000000000023,38.35000000000002,1567,36.1,124,0,No Failure,2022-01-22 18:40:30,8.5
L,29.75,38.25,1376,54.9,126,1,Heat Dissipation Failure,2022-01-22 18:40:35,8.5
L,29.75,38.35000000000002,1477,42.4,128,0,No Failure,2022-01-22 18:40:40,8.600000000000023
M,29.75,38.35000000000002,1590,40.3,130,0,No Failure,2022-01-22 18:40:45,8.600000000000023
L,29.850000000000023,38.35000000000002,2197,15.8,133,0,No Failure,2022-01-22 18:40:50,8.5
M,29.850000000000023,38.25,1595,32.9,135,0,No Failure,2022-01-22 18:40:55,8.399999999999977
H,29.850000000000023,38.35000000000002,1812,24.4,138,0,No Failure,2022-01-22 18:41:00,8.5
M,29.850000000000023,38.35000000000002,1573,32.1,143,0,No Failure,2022-01-22 18:41:05,8.5
L,29.850000000000023,38.35000000000002,1651,30.9,146,0,No Failure,2022-01-22 18:41:10,8.5
H,29.850000000000023,38.35000000000002,1459,43.2,148,0,No Failure,2022-01-22 18:41:15,8.5
L,29.75,38.25,1370,51.7,153,1,Heat Dissipation Failure,2022-01-22 18:41:20,8.5
L,29.75,38.25,1518,34.1,155,0,No Failure,2022-01-22 18:41:25,8.5
L,29.850000000000023,38.150000000000034,1648,29.6,157,0,No Failure,2022-01-22 18:41:30,8.300000000000011
L,29.850000000000023,38.25,1464,47.2,159,0,No Failure,2022-01-22 18:41:35,8.399999999999977
L,29.850000000000023,38.25,1895,23.2,161,0,No Failure,2022-01-22 18:41:40,8.399999999999977
L,29.75,38.25,1884,23.4,163,0,No Failure,2022-01-22 18:41:45,8.5
L,29.850000000000023,38.25,1450,46.6,165,0,No Failure,2022-01-22 18:41:50,8.399999999999977
L,29.850000000000023,38.25,1448,43.4,167,0,No Failure,2022-01-22 18:41:55,8.399999999999977
L,29.950000000000045,38.35000000000002,1389,49.6,169,0,No Failure,2022-01-22 18:42:00,8.399999999999977
L,29.850000000000023,38.450000000000045,1583,35.2,171,0,No Failure,2022-01-22 18:42:05,8.600000000000023
L,29.75,38.35000000000002,1425,51.1,173,0,No Failure,2022-01-22 18:42:10,8.600000000000023
L,29.850000000000023,38.35000000000002,1809,27.1,175,0,No Failure,2022-01-22 18:42:15,8.5
L,29.75,38.35000000000002,1892,21.8,177,0,No Failure,2022-01-22 18:42:20,8.600000000000023
M,29.75,38.450000000000045,1475,47.8,179,0,No Failure,2022-01-22 18:42:25,8.700000000000045
L,29.850000000000023,38.450000000000045,1361,46.7,182,0,No Failure,2022-01-22 18:42:30,8.600000000000023
M,29.850000000000023,38.450000000000045,1563,41.0,184,0,No Failure,2022-01-22 18:42:35,8.600000000000023
H,29.75,38.35000000000002,1472,39.7,187,0,No Failure,2022-01-22 18:42:40,8.600000000000023
L,29.850000000000023,38.450000000000045,1325,55.3,192,0,No Failure,2022-01-22 18:42:45,8.600000000000023
L,29.850000000000023,38.450000000000045,1358,53.1,194,0,No Failure,2022-01-22 18:42:50,8.600000000000023
H,29.850000000000023,38.450000000000045,1346,54.7,196,0,No Failure,2022-01-22 18:42:55,8.600000000000023
M,29.850000000000023,38.35000000000002,1381,58.4,201,0,No Failure,2022-01-22 18:43:00,8.5
L,29.75,38.35000000000002,1340,55.7,204,1,Overstrain Failure,2022-01-22 18:43:05,8.600000000000023
L,29.850000000000023,38.450000000000045,1366,47.7,206,0,No Failure,2022-01-22 18:43:10,8.600000000000023
L,29.950000000000045,38.55000000000001,1325,45.1,208,1,Heat Dissipation Failure,2022-01-22 18:43:15,8.599999999999966
M,29.950000000000045,38.55000000000001,1376,46.3,210,1,Heat Dissipation Failure,2022-01-22 18:43:20,8.599999999999966
M,29.950000000000045,38.55000000000001,1364,47.8,213,1,Heat Dissipation Failure,2022-01-22 18:43:25,8.599999999999966
L,30.05000000000001,38.450000000000045,1462,43.6,0,0,No Failure,2022-01-22 18:43:30,8.400000000000034
M,29.950000000000045,38.450000000000045,1517,38.9,2,0,No Failure,2022-01-22 18:43:35,8.5
L,29.950000000000045,38.450000000000045,1385,53.6,5,0,No Failure,2022-01-22 18:43:40,8.5
L,29.950000000000045,38.450000000000045,1439,40.0,7,0,No Failure,2022-01-22 18:43:45,8.5
M,29.850000000000023,38.450000000000045,1623,34.3,9,0,No Failure,2022-01-22 18:43:50,8.600000000000023
H,29.850000000000023,38.450000000000045,1438,43.2,12,0,No Failure,2022-01-22 18:43:55,8.600000000000023
L,29.75,38.25,1708,24.8,17,0,No Failure,2022-01-22 18:44:00,8.5
M,29.650000000000034,38.150000000000034,1666,32.7,19,0,No Failure,2022-01-22 18:44:05,8.5
L,29.75,38.25,1286,62.8,22,1,Heat Dissipation Failure,2022-01-22 18:44:10,8.5
L,29.75,38.150000000000034,1485,46.3,24,0,No Failure,2022-01-22 18:44:15,8.400000000000034
M,29.650000000000034,38.150000000000034,1409,52.5,26,0,No Failure,2022-01-22 18:44:20,8.5
L,29.650000000000034,38.150000000000034,1765,27.3,29,0,No Failure,2022-01-22 18:44:25,8.5
L,29.650000000000034,38.150000000000034,1688,28.8,31,0,No Failure,2022-01-22 18:44:30,8.5
M,29.55000000000001,38.150000000000034,1787,26.7,33,0,No Failure,2022-01-22 18:44:35,8.600000000000023
L,29.55000000000001,37.950000000000045,1487,48.0,36,0,No Failure,2022-01-22 18:44:40,8.400000000000034
L,29.55000000000001,37.950000000000045,1384,50.5,38,0,No Failure,2022-01-22 18:44:45,8.400000000000034
L,29.55000000000001,38.05000000000001,1311,57.4,40,1,Heat Dissipation Failure,2022-01-22 18:44:50,8.5
H,29.55000000000001,38.05000000000001,1620,30.8,42,0,No Failure,2022-01-22 18:44:55,8.5
L,29.55000000000001,38.05000000000001,1331,61.2,47,1,Heat Dissipation Failure,2022-01-22 18:45:00,8.5
H,29.55000000000001,37.950000000000045,1462,38.3,49,0,No Failure,2022-01-22 18:45:05,8.400000000000034
L,29.55000000000001,37.950000000000045,1424,50.2,54,0,No Failure,2022-01-22 18:45:10,8.400000000000034
L,29.55000000000001,37.950000000000045,1500,39.6,56,0,No Failure,2022-01-22 18:45:15,8.400000000000034
L,29.650000000000034,37.950000000000045,1738,28.0,58,0,No Failure,2022-01-22 18:45:20,8.300000000000011
M,29.650000000000034,38.150000000000034,1465,46.5,60,0,No Failure,2022-01-22 18:45:25,8.5
L,29.650000000000034,38.150000000000034,1482,41.4,63,0,No Failure,2022-01-22 18:45:30,8.5
L,29.75,38.150000000000034,1398,44.0,65,0,No Failure,2022-01-22 18:45:35,8.400000000000034
L,29.75,38.150000000000034,1972,21.3,67,0,No Failure,2022-01-22 18:45:40,8.400000000000034
L,29.75,38.25,1603,37.6,69,0,No Failure,2022-01-22 18:45:45,8.5
L,29.75,38.25,1610,34.8,71,0,No Failure,2022-01-22 18:45:50,8.5
M,29.75,38.25,1373,48.0,73,1,Heat Dissipation Failure,2022-01-22 18:45:55,8.5
M,29.850000000000023,38.35000000000002,1425,44.7,76,0,No Failure,2022-01-22 18:46:00,8.5
M,29.850000000000023,38.25,1212,55.6,79,1,Heat Dissipation Failure,2022-01-22 18:46:05,8.399999999999977
M,29.850000000000023,38.25,1828,26.3,82,0,No Failure,2022-01-22 18:46:10,8.399999999999977
L,29.850000000000023,38.35000000000002,1370,44.4,85,1,Heat Dissipation Failure,2022-01-22 18:46:15,8.5
M,29.850000000000023,38.35000000000002,1823,25.1,87,0,No Failure,2022-01-22 18:46:20,8.5
L,29.850000000000023,38.35000000000002,1263,60.6,90,1,Heat Dissipation Failure,2022-01-22 18:46:25,8.5
L,29.75,38.25,1889,21.5,92,0,No Failure,2022-01-22 18:46:30,8.5
M,29.850000000000023,38.35000000000002,1639,32.9,94,0,No Failure,2022-01-22 18:46:35,8.5
M,29.850000000000023,38.25,1608,33.1,97,0,No Failure,2022-01-22 18:46:40,8.399999999999977
H,29.75,38.150000000000034,1653,32.4,100,0,No Failure,2022-01-22 18:46:45,8.400000000000034
L,29.850000000000023,38.25,1591,29.8,105,0,No Failure,2022-01-22 18:46:50,8.399999999999977
L,29.950000000000045,38.35000000000002,1696,30.9,107,0,No Failure,2022-01-22 18:46:55,8.399999999999977
L,30.05000000000001,38.450000000000045,1346,47.5,109,1,Heat Dissipation Failure,2022-01-22 18:47:00,8.400000000000034
M,30.05000000000001,38.35000000000002,1507,40.4,111,0,No Failure,2022-01-22 18:47:05,8.300000000000011
H,30.150000000000034,38.450000000000045,1525,48.7,114,0,No Failure,2022-01-22 18:47:10,8.300000000000011
M,30.150000000000034,38.55000000000001,1559,33.9,119,0,No Failure,2022-01-22 18:47:15,8.399999999999977
L,30.05000000000001,38.450000000000045,1632,30.5,122,0,No Failure,2022-01-22 18:47:20,8.400000000000034
L,29.950000000000045,38.35000000000002,1559,36.0,124,0,No Failure,2022-01-22 18:47:25,8.399999999999977
M,30.05000000000001,38.450000000000045,1355,51.5,126,1,Heat Dissipation Failure,2022-01-22 18:47:30,8.400000000000034
M,30.05000000000001,38.35000000000002,1832,23.7,129,0,No Failure,2022-01-22 18:47:35,8.300000000000011
L,30.05000000000001,38.450000000000045,1386,50.0,132,0,No Failure,2022-01-22 18:47:40,8.400000000000034
M,30.05000000000001,38.450000000000045,1346,49.2,134,1,Heat Dissipation Failure,2022-01-22 18:47:45,8.400000000000034
L,30.150000000000034,38.55000000000001,1499,37.8,137,0,No Failure,2022-01-22 18:47:50,8.399999999999977
L,30.150000000000034,38.55000000000001,1612,33.4,139,0,No Failure,2022-01-22 18:47:55,8.399999999999977
M,30.150000000000034,38.55000000000001,1544,39.7,141,0,No Failure,2022-01-22 18:48:00,8.399999999999977
L,30.350000000000023,38.75,1477,39.2,144,0,No Failure,2022-01-22 18:48:05,8.399999999999977
L,30.350000000000023,38.75,1624,34.4,146,0,No Failure,2022-01-22 18:48:10,8.399999999999977
L,30.25,38.75,1349,46.1,148,1,Heat Dissipation Failure,2022-01-22 18:48:15,8.5
L,30.25,38.650000000000034,1686,28.8,150,0,No Failure,2022-01-22 18:48:20,8.400000000000034
M,30.25,38.55000000000001,1521,40.4,152,0,No Failure,2022-01-22 18:48:25,8.300000000000011
L,30.25,38.55000000000001,1362,54.8,155,1,Heat Dissipation Failure,2022-01-22 18:48:30,8.300000000000011
L,30.150000000000034,38.55000000000001,1402,50.9,157,0,No Failure,2022-01-22 18:48:35,8.399999999999977
L,30.05000000000001,38.450000000000045,1334,53.2,159,1,Heat Dissipation Failure,2022-01-22 18:48:40,8.400000000000034
L,30.05000000000001,38.450000000000045,1348,48.4,161,1,Heat Dissipation Failure,2022-01-22 18:48:45,8.400000000000034
M,30.05000000000001,38.450000000000045,1570,34.6,163,0,No Failure,2022-01-22 18:48:50,8.400000000000034
M,30.05000000000001,38.55000000000001,1601,33.0,166,0,No Failure,2022-01-22 18:48:55,8.5
M,30.150000000000034,38.650000000000034,1611,31.8,169,0,No Failure,2022-01-22 18:49:00,8.5
L,30.25,38.75,1560,31.8,172,0,No Failure,2022-01-22 18:49:05,8.5
H,30.25,38.75,1444,40.7,174,0,No Failure,2022-01-22 18:49:10,8.5
L,30.25,38.85000000000002,1317,59.4,179,0,No Failure,2022-01-22 18:49:15,8.600000000000023
M,30.350000000000023,38.85000000000002,1463,43.1,181,0,No Failure,2022-01-22 18:49:20,8.5
L,30.25,38.950000000000045,1634,34.2,184,0,No Failure,2022-01-22 18:49:25,8.700000000000045
L,30.25,38.85000000000002,1423,46.2,186,0,No Failure,2022-01-22 18:49:30,8.600000000000023
